Title,Description,Author,Link,Image
Go Back To The Beginning Of The Horror With The A Quiet Place: Day One Trailer,The trailer for A Quiet Place: Day One takes us back to the beginning of the sound-sensitive alien invasion with a whole new roster of characters.,Debopriyaa Dutta,https://www.slashfilm.com/1509715/a-quiet-place-day-one-trailer-prequel/,https://www.slashfilm.com/img/gallery/go-back-to-the-beginning-of-the-horror-with-the-a-quiet-place-day-one-super-bowl-trailer/intro-1707314913.jpg
"A24 Delivers Murder, Mayhem, And Muscle Mommies In Love Lies Bleeding Trailer","In the newest trailer from A24, Kristen Stewart and Katy O'Brian star in what could be one of 2024's best films, Love Lies Bleeding.",BJ Colangelo,https://www.slashfilm.com/1511349/a24-murder-mayhem-muscle-mommies-love-lies-bleeding-trailer/,https://www.slashfilm.com/img/gallery/a24-delivers-murder-mayhem-and-muscle-mommies-in-loves-lies-bleeding-trailer/intro-1707263738.jpg
James Cameron Thinks Avatar 6 And 7 Could Get Made – Just Not With Him Directing,"There's a chance Avatar 6 and Avatar 7 could come together, even if it means James Cameron isn't in the director's chair as the franchise expands.",Rafael Motamayor,https://www.slashfilm.com/1510660/james-cameron-avatar-sequel-ideas-not-directing/,https://www.slashfilm.com/img/gallery/james-cameron-thinks-avatar-6-and-7-could-get-made-just-not-with-him-directing/intro-1707237254.jpg
Blumhouse's New Imaginary Trailer Puts A Horrifying Spin On Childhood Whimsy,Filmmaker Jeff Wadlow and Blumhouse reunite to put a scary spin on imaginary friends in the latest trailer for their horror movie Imaginary.,Sandy Schaefer,https://www.slashfilm.com/1511078/blumhouse-imaginary-horror-movie-trailer/,https://www.slashfilm.com/img/gallery/blumhouses-new-imaginary-trailer-puts-a-horrifying-spin-on-childhood-whimsy/intro-1707250855.jpg
Lisa Frankenstein And Jennifer's Body Take Place In The Same Shared Horror Universe,Jennifer's Body and Lisa Frankenstein writer Diablo Cody has made it official: the two high school horror-comedies take place in the same universe.,Sandy Schaefer,https://www.slashfilm.com/1510885/lisa-frankenstein-jennifers-body-take-place-same-shared-horror-universe/,https://www.slashfilm.com/img/gallery/lisa-frankenstein-and-jennifers-body-take-place-in-the-same-shared-horror-universe/intro-1707243810.jpg
Pedro Pascal's Head Is In A Hatbox In The Drive-Away Dolls Trailer,Can we interest you in a new Drive-Away Dolls trailer ahead of the film's theatrical release this month?,Jeremy Mathai,https://www.slashfilm.com/1510876/new-drive-away-dolls-trailer/,https://www.slashfilm.com/img/gallery/pedro-pascals-head-is-in-a-hatbox-in-the-drive-away-dolls-trailer/intro-1707243582.jpg
Can Lisa Frankenstein Scare Some Life Into The Box Office?,"Lisa Frankenstein, a horror-comedy with a script from Jennifer's Body writer Diablo Cody, has a chance to inject fresh life in a faltering box office.",Ryan Scott,https://www.slashfilm.com/1510149/lisa-frankenstein-box-office-forecast/,https://www.slashfilm.com/img/gallery/can-lisa-frankenstein-scare-some-life-into-the-box-office/intro-1707172895.jpg
How To Watch Best Picture Nominee American Fiction At Home,Cord Jefferson's acclaimed directing debut American Fiction is among 2024's Best Picture Oscar contenders. Here's how to catch it at home.,Jeremy Mathai,https://www.slashfilm.com/1510615/how-watch-best-picture-nominee-american-fiction-at-home/,https://www.slashfilm.com/img/gallery/how-to-watch-best-picture-nominee-american-fiction-at-home/intro-1707235487.jpg
Apple Tried To Help Movie Theaters With Argylle – It Just Didn't Work Very Well,"Apple tried to give theaters a boost at the box office this weekend with Matthew Vaughn's comedic spy thriller Argylle, but audiences just weren't interested.",Ryan Scott,https://www.slashfilm.com/1510005/apple-tried-help-movie-theaters-argylle-box-office-didnt-work/,https://www.slashfilm.com/img/gallery/apple-tried-to-help-movie-theaters-with-argylle-it-just-didnt-work-very-well/intro-1707165293.jpg
"Jurassic World Reboot Set For 2025, Deadpool 2's David Leitch Could Direct",Deadpool 2 and The Fall Guy director David Leitch is likely going to helm the next film in the Jurassic Park franchise.,Ryan Scott,https://www.slashfilm.com/1510154/jurassic-world-reboot-2025-deadpool-2-david-leitch-director/,https://www.slashfilm.com/img/gallery/jurassic-world-reboot-set-for-2025-deadpool-2s-david-leitch-could-direct/intro-1707173367.jpg
Evil Dead Spin-Off Coming From Sam Raimi's Ghost House Pictures,"A new Evil Dead movie, described as an Evil Dead spin-off, is on the way from up-and-coming filmmaker Sébastien Vaniček.",Chris Evangelista,https://www.slashfilm.com/1509919/new-evil-dead-movie-spin-off/,https://www.slashfilm.com/img/gallery/evil-dead-spin-off-coming-from-sam-raimis-ghost-house-pictures/intro-1707163191.jpg
The Killer Bear Is Back In The Winnie-The-Pooh: Blood And Honey 2 Trailer,"The murderous Pooh and Piglet are back for more mayhem in the trailer for Winnie-the-Pooh: Blood and Honey 2, with Tigger joining them in the horror sequel.",Witney Seibold,https://www.slashfilm.com/1509817/winnie-the-pooh-blood-and-honey-2-trailer/,https://www.slashfilm.com/img/gallery/the-killer-bear-is-back-in-the-winnie-the-pooh-blood-and-honey-2-trailer/intro-1707159180.jpg
Cool Stuff: McFarlane Toys' Dark Knight Rises Catwoman Action Figure Includes The Batpod,"After releasing a wave of figures for Christopher Nolan's Dark Knight trilogy in 2023, McFarlane Toys is finally adding Catwoman to the mix with the Batpod.",Ethan Anderton,https://www.slashfilm.com/1509550/cool-stuff-mcfarlane-toys-dark-knight-rises-catwoman-action-figure-batpod/,https://www.slashfilm.com/img/gallery/cool-stuff-mcfarlane-toys-dark-knight-rises-catwoman-action-figure-includes-the-batpod/intro-1707150023.jpg
How To Watch The Book Of Clarence At Home,Jeymes Samuel's Biblical comedy-drama The Book of Clarence is getting a digital streaming release complete with bonus features.,Rafael Motamayor,https://www.slashfilm.com/1509527/watch-the-book-of-clarence-home-streaming/,https://www.slashfilm.com/img/gallery/how-to-watch-the-book-of-clarence-at-home/intro-1707149187.jpg
John Krasinski's IF Super Bowl Trailer Throws It Back To A Great Prank From The Office,The Super Bowl trailer for John Krasinski's fantasy film IF sees Randall Park reprise his famous role from The Office.,Jeremy Mathai,https://www.slashfilm.com/1509529/john-krasinski-if-super-bowl-trailer-jim-prank-office/,https://www.slashfilm.com/img/gallery/john-krasinskis-if-super-bowl-trailer-throws-it-back-to-a-great-prank-from-the-office/intro-1707148947.jpg
Saw 11 Will Be Directed By Some Familiar Blood,Longtime Saw editor and filmmaker Kevin Greutert is returning to call the shots on Sax XI. But will Tobin Bell return as John Kramer himself?,Jeremy Mathai,https://www.slashfilm.com/1509458/saw-11-director-kevin-greutert/,https://www.slashfilm.com/img/gallery/saw-11-will-be-directed-by-some-familiar-blood/intro-1707146272.jpg
Argylle Arrives At The Box Office With An Unimpressive $17.4 Million Opening Weekend,"Argylle is on track for an underwhelming start at the box office, as the truth comes out about mysterious author Elly Conway.",Hannah Shaw-Williams,https://www.slashfilm.com/1508812/argylle-box-office-opening-weekend/,https://www.slashfilm.com/img/gallery/argylle-opens-at-the-box-office-with-an-unimpressive-16-million-start/intro-1706980149.jpg
Ace Ventura: Pet Detective Made Jim Carrey A '90s Box Office Phenomenon,Hollywood took a chance on a relative unknown named Jim Carrey for Ace Ventura: Pet Detective and changed comedy at the box office forever.,Ryan Scott,https://www.slashfilm.com/1508680/ace-ventura-pet-detective-jim-carrey-90s-box-office-phenomenon/,https://www.slashfilm.com/img/gallery/ace-ventura-pet-detective-made-jim-carrey-a-90s-box-office-phenomenon/intro-1706919265.jpg
"Good Luck Watching The Snoopy Presents: Welcome Home, Franklin Trailer Without Crying","Snoopy Presents: Welcome Home, Franklin looks to finally give the first Black member of the Peanuts gang the special he's deserved for over 50 years.",Valerie Ettenhofer,https://www.slashfilm.com/1508665/good-luck-watching-snoopy-presents-welcome-home-franklin-trailer-without-crying/,https://www.slashfilm.com/img/gallery/good-luck-watching-the-snoopy-presents-welcome-home-franklin-trailer-without-crying/intro-1706917516.jpg
Bryce Dallas Howard And Bryan Cranston Almost Ruined One Of Argylle's Big Twists [Exclusive],Argylle co-stars Bryce Dallas Howard and Bryan Cranston almost ruined one of the big twists in Matthew Vaughn's newly-released mysterious action spy flick.,Ethan Anderton,https://www.slashfilm.com/1507403/bryce-dallas-howard-bryan-cranston-almost-ruined-argylle-big-twist-exclusive/,https://www.slashfilm.com/img/gallery/bryce-dallas-howard-and-bryan-cranston-almost-ruined-one-of-argylles-big-twists-exclusive/intro-1706810064.jpg
"Carl Weathers, Star Of Rocky, Predator, And The Mandalorian Dead At 76","Carl Weathers, the man behind Apollo Creed in the Rocky franchise and Greef Karga in The Mandalorian, has died at the age of 76.",BJ Colangelo,https://www.slashfilm.com/1508383/carl-weathers-star-rocky-predator-the-mandalorian-dead-at-76/,https://www.slashfilm.com/img/gallery/carl-weathers-star-of-rocky-predator-and-the-mandalorian-dead-at-76/intro-1706902814.jpg
Nicolas Cage And Maika Monroe Star In The Creepy Trailer For The Occult Horror Film Longlegs,"Nicolas Cage and Maika Monroe star in the trailer for Longlegs, the latest horror movie from Gretel & Hansel filmmaker Oz Perkins.",Bill Bria,https://www.slashfilm.com/1505563/nicolas-cage-maika-monroe-longlegs-trailer/,https://www.slashfilm.com/img/gallery/nicolas-cage-and-maika-monroe-star-in-the-creepy-trailer-for-the-occult-horror-film-longlegs/intro-1706648163.jpg
"Mark Gustafson, Oscar-Winning Co-Director Of Guillermo Del Toro's Pinocchio, Is Dead At 64","Celebrated stop-motion filmmaker Mark Gustafson, who won an Oscar for co-directing Guillermo del Toro's Pinocchio, has passed away at the age of 64.",Rafael Motamayor,https://www.slashfilm.com/1508153/mark-gustafson-co-director-guillermo-del-toro-pinocchio-dead-64/,https://www.slashfilm.com/img/gallery/mark-gustafson-oscar-winning-co-director-of-guillermo-del-toros-pinocchio-is-dead-at-64/intro-1706890518.jpg
"Argylle's Final Scene Teases A Sequel, But What Could Happen Next?","The end of Matthew Vaughn's Argylle features a direct set-up for a potential Argylle sequel, but what could possibly happen next after all the twists and turns?",Ethan Anderton,https://www.slashfilm.com/1506825/argylle-final-scene-teases-sequel-what-could-happen-next/,https://www.slashfilm.com/img/gallery/argylles-final-scene-teases-a-sequel-but-what-could-happen-next/intro-1706740839.jpg
"Jim Carrey Says 'Nah' To Retirement, Will Return For Sonic The Hedgehog 3","Jim Carrey previously announced he was retiring, but now it looks like he's returning to acting for Sonic the Hedgehog 3.",Rafael Motamayor,https://www.slashfilm.com/1508095/jim-carrey-returning-for-sonic-the-hedgehog-3/,https://www.slashfilm.com/img/gallery/jim-carrey-says-nah-to-retirement-will-return-for-sonic-the-hedgehog-3/intro-1706887993.jpg
How To Watch Jason Statham's The Beekeeper At Home,"Find out what all the buzz is about by checking out Jason Statham's hit beat-'em-up, The Beekeeper. Here's how you can watch it at home.",Jeremy Mathai,https://www.slashfilm.com/1508075/how-to-watch-jason-statham-the-beekeeper-at-home/,https://www.slashfilm.com/img/gallery/how-to-watch-jason-stathams-the-beekeeper-at-home/intro-1706886528.jpg
Quentin Tarantino's Final Film The Movie Critic Will Star Brad Pitt,"It sounds like Quentin Tarantino will be teaming up with Brad Pitt again for The Movie Critic, which is believed to be the filmmaker's final movie.",Jeremy Mathai,https://www.slashfilm.com/1507754/quentin-tarantino-final-film-the-movie-critic-will-star-brad-pitt/,https://www.slashfilm.com/img/gallery/quentin-tarantinos-final-film-the-movie-critic-will-star-brad-pitt/intro-1706825670.jpg
Attack Of The Fifty Foot Woman Remake Coming From Tim Burton And ... Gone Girl Author Gillian Flynn?,Tim Burton is teaming up with Gone Girl author Gillian Flynn for a remake of the 1958 sci-fi B-movie Attack of the Fifty Foot Woman.,Valerie Ettenhofer,https://www.slashfilm.com/1507625/attack-of-the-fifty-foot-woman-remake-tim-burton-gillian-flynn/,https://www.slashfilm.com/img/gallery/attack-of-the-fifty-foot-woman-remake-coming-from-tim-burton-and-gone-girl-author-gillian-flynn/intro-1706819319.jpg
"Oppenheimer Has Opened The Door To A 'Post-Franchise' World, Says Christopher Nolan","After Oppenheimer's near-billion-dollar success, writer/director Christopher Nolan has an optimistic outlook about the future of Hollywood studio filmmaking.",Jeremy Mathai,https://www.slashfilm.com/1507320/christopher-nolans-oppenheimer-opened-door-to-post-franchise-world/,https://www.slashfilm.com/img/gallery/oppenheimer-has-opened-the-door-to-a-post-franchise-world-says-christopher-nolan/intro-1706806973.jpg
Beetlejuice 2 Poster Reveals The Perfect Sequel Title,"The Ghost with the Most is back with the official poster for Beetlejuice 2, which is now called Beetlejuice Beetlejuice.",Ryan Scott,https://www.slashfilm.com/1507383/beetlejuice-2-poster-sequel-title/,https://www.slashfilm.com/img/gallery/beetlejuice-2-poster-reveals-the-perfect-sequel-title/intro-1706809206.jpg
Donald Glover Has The Community Movie Update We've All Been Waiting For,"Donald Glover says he is all-in on returning for the Community movie, which now has a finished script. Troy and Abed in the moooovies!",Jeremy Mathai,https://www.slashfilm.com/1507175/donald-glover-community-movie-update-script-done/,https://www.slashfilm.com/img/gallery/donald-glover-has-the-community-movie-update-weve-all-been-waiting-for/intro-1706801102.jpg
Squid Game Season 2 First Look Revealed In Netflix 2024 Trailer,"Netflix has dropped a trailer teasing their 2024 titles to come, including a look at Squid Game season 2.",Danielle Ryan,https://www.slashfilm.com/1506715/squid-game-season-2-first-look-netflix-2024-trailer/,https://www.slashfilm.com/img/gallery/squid-game-season-2-first-look-revealed-in-netflix-2024-trailer/intro-1706735739.jpg
Kevin Conroy's Final Batman Performance Won't Be In The Suicide Squad Video Game,Kevin Conroy has two other posthumous performances in Batman-related movies and TV shows arriving after the Suicide Squad: Kill the Justice League video game.,Rafael Motamayor,https://www.slashfilm.com/1506234/kevin-conroy-final-batman-performance-wont-be-suicide-squad-video-game/,https://www.slashfilm.com/img/gallery/kevin-conroys-final-batman-performance-wont-be-in-the-suicide-squad-video-game/intro-1706718405.jpg
Quentin Tarantino Is Writing Another Book For All You Nerds Out There,Quentin Tarantino is writing a sequel! But not to one of his movies. The filmmaker is writing a follow up to his book Cinema Speculation.,Chris Evangelista,https://www.slashfilm.com/1506163/quentin-tarantino-cinema-speculation-volume-two/,https://www.slashfilm.com/img/gallery/quentin-tarantino-is-writing-another-book-for-all-you-nerds-out-there/intro-1706715700.jpg
Can Matthew Vaughn's Argylle Rescue The Box Office?,"While everyone debates whether or not Taylor Swift really wrote Argylle, pundits are debating whether or not the film can rescue the box office.",Ryan Scott,https://www.slashfilm.com/1505793/matthew-vaughn-argylle-rescue-box-office/,https://www.slashfilm.com/img/gallery/can-matthew-vaughns-argylle-rescue-the-box-office/intro-1706659766.jpg
Devo Rock Star Mark Mothersbaugh Could've Played Doc In Back To The Future,"Several major actors were considered for the role of Emmett ""Doc"" Brown in Back to the Future, but Devo frontman Mark Mothersbaugh was directly offered the job.",Jeremy Smith,https://www.slashfilm.com/1505371/devo-rock-star-mark-mothersbaugh-doc-brown-back-to-the-future/,https://www.slashfilm.com/img/gallery/devo-rock-star-mark-mothersbaugh-couldve-played-doc-in-back-to-the-future/intro-1706641270.jpg
"SNL 1975 Movie Has Found Its Young Dan Aykroyd, Chevy Chase, And John Belushi","Dylan O'Brien, Cory Michael Smith, and Lamorne Morris are among those who are now set to play SNL legends in Jason Reitman's Saturday Night Live film, SNL 1975.",BJ Colangelo,https://www.slashfilm.com/1505621/snl-1975-movie-dan-aykroyd-chevy-chase-john-belushi-actors/,https://www.slashfilm.com/img/gallery/snl-1975-movie-has-found-its-young-dan-aykroyd-chevy-chase-and-john-belushi/intro-1706650511.jpg
Death (And Jump Scares) Are In The Cards In Trailer For New Horror Movie Tarot,"The horror film Tarot (which was previously titled Horrorscope) is indeed about deadly tarot cards. Check out the trailer here, and see what you make of it.",Ryan Scott,https://www.slashfilm.com/1505217/tarot-horror-movie-trailer/,https://www.slashfilm.com/img/gallery/death-and-jump-scares-are-in-the-cards-in-trailer-for-new-horror-movie-tarot/intro-1706634633.jpg
One Of The Greatest Thrillers Of All Time Gets A Netflix Remake With The Wages Of Fear Trailer,"The Wages of Fear, which has been adapted into two masterpieces of suspense, is getting another adaptation -- this time for Netflix.",Ben Pearson,https://www.slashfilm.com/1505149/greatest-thrillers-of-all-time-gets-netflix-remake-the-wages-of-fear-trailer/,https://www.slashfilm.com/img/gallery/one-of-the-greatest-thrillers-of-all-time-gets-a-netflix-remake-with-the-wages-of-fear-trailer/intro-1706632706.jpg
Henry Cavill And Guy Ritchie Kick Nazi Butt In The Ministry Of Ungentlemanly Warfare Trailer,"Check out the trailer for director Guy Ritchie's newest action film, The Ministry of Ungentlemanly Warfare, featuring Henry Cavill, Alan Ritchson, and more.",BJ Colangelo,https://www.slashfilm.com/1504550/the-ministry-of-ungentlemanly-warfare-trailer-henry-cavill-guy-ritchie-kick-nazi-butt/,https://www.slashfilm.com/img/gallery/henry-cavill-and-guy-ritchie-kick-nazi-butt-in-the-ministry-of-ungentlemanly-warfare-trailer/intro-1706624088.jpg
Godzilla Minus One Just Passed A Major Box Office Milestone,"Godzilla Minus One has passed the $100 million mark at the global box office, putting it in incredibly good company among international releases.",Ryan Scott,https://www.slashfilm.com/1504537/godzilla-minus-one-passed-100-million-box-office-milestone/,https://www.slashfilm.com/img/gallery/godzilla-minus-one-just-passed-a-major-box-office-milestone/intro-1706565350.jpg
House Of The Dragon Star Milly Alcock Is DC's New Supergirl,The new DC Universe has found its Supergirl in House of the Dragon star Milly Alcock.,BJ Colangelo,https://www.slashfilm.com/1504645/house-of-dragon-star-milly-alcock-dc-new-supergirl/,https://www.slashfilm.com/img/gallery/house-of-dragon-star-milly-alcock-is-dcs-new-supergirl/intro-1706573652.jpg
"Ayo Edebiri Exits Marvel's Thunderbolts, Geraldine Viswanathan Steps In","Ayo Edebiri has exited Marvel's Thunderbolts, making way for Geraldine Viswanathan to join the MCU.",Devin Meenan,https://www.slashfilm.com/1504466/ayo-edebiri-exits-marvels-thunderbolts-geraldine-viswanathan-replaces/,https://www.slashfilm.com/img/gallery/ayo-edebiri-exits-marvels-thunderbolts-geraldine-viswanathan-steps-in/intro-1706562739.jpg
Good News! The 2024 Oscar Nominees Got A Nice Boost At The Box Office,Several Best Picture nominees got a boost at the box office over the weekend. See how things shook up right here.,Ryan Scott,https://www.slashfilm.com/1504271/2024-oscar-nominees-boost-at-the-box-office/,https://www.slashfilm.com/img/gallery/good-news-the-2024-oscar-nominees-got-a-nice-boost-at-the-box-office/intro-1706554601.jpg
Marvel's Thunderbolts Has Apparently Found Its New Sentry As Lewis Pullman Replaces Steven Yeun,The Marvel Cinematic Universe has seemingly found its new Sentry in Lewis Pullman for Thunderbolts.,Ryan Scott,https://www.slashfilm.com/1489114/marvels-thunderbolts-new-sentry-lewis-pullman-replaces-steven-yeun/,https://www.slashfilm.com/img/gallery/marvels-thunderbolts-has-found-its-new-sentry-as-dev-patel-replaces-steven-yeun/intro-1706213209.jpg
"The Beekeeper Passes $100 Million At The Box Office, Becomes 2024's First Big Hit","The 2024 box office is off to a bumpy start, but the Jason Statham action flick The Beekeeper is a hit.",Ryan Scott,https://www.slashfilm.com/1504137/the-beekeeper-passes-100-million-at-the-box-2024-first-big-hit/,https://www.slashfilm.com/img/gallery/the-beekeeper-passes-100-million-at-the-box-office-becomes-2024s-first-big-hit/intro-1706548906.jpg
Don't Expect Any Sort Of Origin Story In James Gunn's Superman: Legacy,"Superman: Legacy director James Gunn seems intent on skipping the usual table-setting in his Superman reboot, including the Man of Steel's origin story.",Jeremy Mathai,https://www.slashfilm.com/1504104/dont-expect-origin-story-james-gunn-superman-legacy/,https://www.slashfilm.com/img/gallery/dont-expect-any-sort-of-origin-story-in-james-gunns-superman-legacy/intro-1706547259.jpg
New Terrifier 3 Set Image Teases The Brutal Return Of Art The Clown,"Art the Clown is back in a new image from the set of Terrifier 3, director Damien Leone's highly anticipated horror sequel which arrives this October.",Joe Roberts,https://www.slashfilm.com/1504077/damien-leone-creepy-behind-the-scenes-terrifier-3-image/,https://www.slashfilm.com/img/gallery/new-terrifier-3-set-image-teases-the-brutal-return-of-art-the-clown/intro-1706546272.jpg
Why Austin Butler Walked Away From Top Gun: Maverick,"Austin Butler could've been in Top Gun: Maverick, were it not for Quentin Tarantino's Once Upon a Time in Hollywood.",Jeremy Mathai,https://www.slashfilm.com/1503987/why-austin-butler-said-no-to-top-gun-maverick/,https://www.slashfilm.com/img/gallery/why-austin-butler-walked-away-from-top-gun-maverick/intro-1706541940.jpg
Busting Makes Paul Rudd Feel Good In The Ghostbusters: Frozen Empire Trailer,Ghostbusters old and young team up to take down a chilly supernatural threat in the new trailer for Ghostbusters: Frozen Empire.,Hannah Shaw-Williams,https://www.slashfilm.com/1503882/ghostbusters-frozen-empire-2024-trailer/,https://www.slashfilm.com/img/gallery/busting-makes-paul-rudd-feel-good-in-the-ghostbusters-the-frozen-empire-trailer/intro-1706537149.jpg
Gru's Family Are The Anti-Incredibles In Despicable Me 4 Trailer,"Gru has a new baby son called Gru Jr. in the trailer for Despicable Me 4, which sees the whole family going out on a heist mission together.",Hannah Shaw-Williams,https://www.slashfilm.com/1503725/despicable-me-4-trailer/,https://www.slashfilm.com/img/gallery/grus-family-are-the-anti-incredibles-in-despicable-me-4-trailer/intro-1706485035.jpg
Aquaman And The Lost Kingdom Paddles Past $400 Million At The Global Box Office,"Despite a slow start, Aquaman and the Lost Kingdom has become the first DCEU movie to pass $400 million at the box office since... the last Aquaman movie.",Hannah Shaw-Williams,https://www.slashfilm.com/1503663/aquaman-and-the-lost-kingdom-400-million-box-office/,https://www.slashfilm.com/img/gallery/aquaman-and-the-lost-kingdom-paddles-past-400-million-at-the-global-box-office/intro-1706471297.jpg
"Melissa Barrera's Scream 7 Firing Was 'Unfair And Upsetting,' Says Hayden Panettiere","Hayden Panettiere has spoken out in defense of her Scream 6 co-star Melissa Barrera, who was fired from Scream 7 over comments on the Israel-Palestine conflict.",Danielle Ryan,https://www.slashfilm.com/1503386/hayden-panettiere-scream-7-melissa-barrera-fired/,https://www.slashfilm.com/img/gallery/melissa-barreras-scream-7-firing-was-unfair-and-upsetting-says-hayden-panettiere/intro-1706397827.jpg
Mean Girls Leads A Stale Box Office Weekend With No Major Movie Releases,Mean Girls and The Beekeeper continue to tussle for the top spot amid another bleak January weekend at the box office.,Hannah Shaw-Williams,https://www.slashfilm.com/1503292/january-box-office-bad-no-new-movie-releases/,https://www.slashfilm.com/img/gallery/mean-girls-leads-a-stale-box-office-weekend-with-no-new-movie-releases/intro-1706374362.jpg
"Martin Scorsese, Champion Of Movie Theaters, Shares Your Movie Theater Complaints","Martin Scorsese loves movies, but even he admits that going to movie theaters can be a pain in the butt sometimes.",Jeremy Mathai,https://www.slashfilm.com/1502693/martin-scorsese-shares-your-movie-theater-complaints/,https://www.slashfilm.com/img/gallery/martin-scorsese-champion-of-movie-theaters-shares-your-movie-theater-complaints/intro-1706289887.jpg
Dev Patel Gets His Own John Wick In The Monkey Man Trailer And It Looks Incredible,"Dev Patel directs and stars in Monkey Man, an original action movie that evokes John Wick in the very best way. Watch the trailer here.",Sandy Schaefer,https://www.slashfilm.com/1502674/dev-patel-gets-his-own-john-wick-monkey-man-trailer/,https://www.slashfilm.com/img/gallery/dev-patel-gets-his-own-john-wick-in-the-monkey-man-trailer-and-it-looks-incredible/intro-1706402919.jpg
The Ricky Stanicky Trailer Puts Zac Efron And John Cena In A Raunchy Throwback Comedy,Dumb and Dumber and There's Something About Mary co-director Peter Farrelly returns to his raunchy comedy roots with the trailer for Ricky Stanicky.,Ryan Scott,https://www.slashfilm.com/1502577/ricky-stanicky-trailer-zac-efron-john-cena/,https://www.slashfilm.com/img/gallery/the-ricky-stanicky-trailer-puts-zac-efron-and-john-cena-in-a-raunchy-throwback-comedy/intro-1706285456.jpg
Sydney Sweeney's Horror Movie Immaculate Continues An Exciting Actor-Director Relationship,"Sydney Sweeney's horror film Immaculate reunites her with director Michael Mohan, who was also at the helm of two of her most fascinating previous projects.",BJ Colangelo,https://www.slashfilm.com/1502125/sydney-sweeney-horror-movie-director-everything-sucks-the-voyeurs/,https://www.slashfilm.com/img/gallery/sydney-sweeneys-horror-movie-immaculate-continues-an-exciting-actor-director-relationship/intro-1706216793.jpg
Ben Affleck And Matt Damon Reunite For Netflix Crime Thriller Animals,"Netflix is teaming up with Ben Affleck and Matt Damon on Animals, an original crime thriller that Affleck will direct with Damon starring.",Sandy Schaefer,https://www.slashfilm.com/1501868/ben-affleck-matt-damon-reunite-netflix-crime-thriller-animals/,https://www.slashfilm.com/img/gallery/ben-affleck-and-matt-damon-reunite-for-netflix-crime-thriller-animals/intro-1706207288.jpg
Christopher Nolan's Tenet Returning To Theaters With Exclusive Dune: Part Two Footage,"Christopher Nolan's mind-bending sci-fi action movie Tenet is returning for a limited theatrical run, complete with a special sneak peek at Dune: Part Two.",Jeremy Mathai,https://www.slashfilm.com/1501827/christopher-nolan-tenet-returning-to-theaters-with-dune-part-two-footage/,https://www.slashfilm.com/img/gallery/christopher-nolans-tenet-returning-to-theaters-with-exclusive-dune-part-two-footage/intro-1706205524.jpg
James Gunn's Hunt For The New Supergirl In The Rebooted DC Universe Is Down To Two Names,James Gunn is looking at either Milly Alcock or Meg Donnelly to play Superman's Kryptonian cousin Supergirl in the new DC Universe.,Jeremy Mathai,https://www.slashfilm.com/1501622/james-gunn-new-supergirl-rebooted-dc-universe-milly-alcock-meg-donnelly/,https://www.slashfilm.com/img/gallery/james-gunns-hunt-for-the-new-supergirl-in-the-rebooted-dc-universe-is-down-to-two-names/intro-1706197586.jpg
Jake Gyllenhaal Puts On His Best Patrick Swayze In The Road House Trailer,Jake Gyllenhaal plays a dive bar bouncer who solves problems by slapping people in the new trailer for Doug Liman's Road House remake.,Valerie Ettenhofer,https://www.slashfilm.com/1501528/road-house-2024-trailer-jake-gyllenhaal/,https://www.slashfilm.com/img/gallery/jake-gyllenhaal-puts-on-his-best-patrick-swayze-in-the-road-house-trailer-shell-trailer-coming-125/intro-1706193009.jpg
"Netflix's Head Of Film Is Leaving, And The Streamer's Movies May Never Be The Same","Scott Stuber, who has overseen Netflix's original films since 2017, is on his way out. Will Netflix's strategy undergo a drastic shift after his exit?",Ben Pearson,https://www.slashfilm.com/1500030/netflix-head-of-film-leaving-streamers-movies-may-never-be-the-same/,https://www.slashfilm.com/img/gallery/netflixs-head-of-film-is-leaving-and-the-streamers-movies-may-never-be-the-same/intro-1706043193.jpg
A New Jurassic World Movie Is A Box Office No-Brainer,"With the state of the box office being as uncertain as it's ever been, it's no wonder Universal is moving forward with a sure thing like a Jurassic World movie.",Ryan Scott,https://www.slashfilm.com/1500042/new-jurassic-world-movie-box-office-no-brainer/,https://www.slashfilm.com/img/gallery/a-new-jurassic-world-movie-is-a-box-office-no-brainer/intro-1706042477.jpg
The Biggest Snubs And Surprises Of The 2024 Oscar Nominations,"Another year, another set of things to be excited and angry about with the Oscars! Here are this year's biggest snubs and surprises.",SlashFilm Staff,https://www.slashfilm.com/1499438/2024-oscar-nominations-snubs-surprises/,https://www.slashfilm.com/img/gallery/the-biggest-snubs-and-surprises-of-the-2024-oscar-nominations/intro-1706035273.jpg
Martin Scorsese Is Now The Most Best Director-Nominated Living Filmmaker Of All Time,"Martin Scorsese just scored himself another Best Director Oscar nomination, which gives him the distinction of being the most-nominated Best Director ever.",Debopriyaa Dutta,https://www.slashfilm.com/1499543/martin-scorsese-most-best-director-nominated-living-filmmaker-of-all-time/,https://www.slashfilm.com/img/gallery/martin-scorsese-is-now-the-most-best-director-nominated-living-filmmaker-of-all-time/intro-1706025561.jpg
